172.26.33.69;134051001;master;120;true;10212;10212;0;10213;1
172.26.33.69;134051002;master;120;true;10212;10212;0;10213;1
172.26.33.67;136011001;master;120;true;10240;10240;0;10241;1
172.26.33.67;136011002;master;120;true;10240;10240;0;10241;1
172.26.33.67;136011003;master;120;true;10240;10240;0;10241;1
172.26.33.67;136017001;master;120;true;10240;10240;0;10241;1
172.26.33.72;137141001;master;120;true;720;720;0;845;1
172.26.33.72;137141002;master;120;true;720;720;0;845;1
172.26.33.72;137141003;master;120;true;720;720;0;845;1
172.26.33.70;136587001;master;120;true;10060;10060;0;10061;1
172.26.33.71;138811001;master;120;true;719;719;0;844;1
172.26.33.152;132181001;master;120;true;2793;2793;0;2823;1
172.26.33.77;137021001;master;120;true;725;725;0;850;1
172.26.33.77;137027001;master;120;true;725;725;0;850;1
172.26.33.76;133761001;master;120;true;10332;10332;0;10333;1
172.26.33.76;133761002;master;120;true;10332;10332;0;10333;1
172.26.33.76;133767001;master;120;true;10332;10332;0;10333;1
172.26.33.87;235351001;master;120;true;735;735;0;860;1
172.26.33.8;137071003;master;120;true;10308;10308;0;10309;1
172.26.33.8;137071004;master;120;true;10308;10308;0;10309;1
172.26.33.73;130521001;master;120;true;721;721;0;846;1
172.26.33.73;130521002;master;120;true;721;721;0;846;1
172.26.33.73;130521003;master;120;true;721;721;0;846;1
172.26.33.157;337021001;master;120;true;2798;2798;0;2828;1
172.26.33.157;337021002;master;120;true;2798;2798;0;2828;1
172.26.33.157;337021003;master;120;true;2798;2798;0;2828;1
172.26.33.157;337021004;master;120;true;2798;2798;0;2828;1
172.26.33.157;337021005;master;120;true;2798;2798;0;2828;1
172.26.33.157;337021006;master;120;true;2798;2798;0;2828;1
172.26.33.80;131411001;master;120;true;728;728;0;853;1
172.26.33.80;131411002;master;120;true;728;728;0;853;1
172.26.33.86;230451001;master;120;true;734;734;0;859;1
172.26.33.82;133831001;master;120;true;10098;10098;0;10099;1
172.26.33.94;139981001;master;120;true;742;742;0;867;1
172.26.33.82;133831002;master;120;true;10098;10098;0;10099;1
172.26.33.94;139981002;master;120;true;742;742;0;867;1
172.26.33.83;131961001;master;120;true;10162;10162;0;10163;1
172.26.33.83;131961002;master;120;true;10162;10162;0;10163;1
172.26.33.88;235341001;master;120;true;737;737;0;861;1
172.26.33.84;138611001;master;120;true;732;732;0;857;1
172.26.33.84;138611002;master;120;true;732;732;0;857;1
172.26.33.85;130871001;master;120;true;733;733;0;858;1
172.26.33.85;130871002;master;120;true;733;733;0;858;1
172.26.33.160;134061001;master;120;true;2830;2830;0;2831;1
172.26.33.90;130511001;master;120;true;10172;10172;0;10173;1
172.26.33.90;130511002;master;120;true;10172;10172;0;10173;1
172.26.34.100;233591001;master;120;true;1104;1100;1;1104;0
172.26.33.9;130621006;master;120;true;658;658;0;783;1
172.26.33.9;130621009;master;120;true;658;658;0;783;1
172.26.33.9;130627001;master;120;true;658;658;0;783;1
172.26.33.91;138821001;master;120;true;10170;10170;0;10171;1
172.26.33.91;138821002;master;120;true;10170;10170;0;10171;1
172.26.34.101;330791001;master;120;true;3487;3487;0;3612;1
172.26.33.98;133701001;master;120;true;10058;10058;0;10059;1
172.26.33.98;133701002;master;120;true;10058;10058;0;10059;1
172.26.33.89;134751001;master;120;true;10232;10232;0;10233;1
172.26.33.89;134751003;master;120;true;10232;10232;0;10233;1
172.26.33.89;134751004;master;120;true;10232;10232;0;10233;1
172.26.33.89;134753003;master;120;true;10233;10232;1;10233;0
172.26.33.89;134753004;master;120;true;10233;10232;1;10233;0
172.26.34.176;134031001;master;120;true;1112;1112;0;1113;1
172.26.34.12;133421001;master;120;true;15619;15490;1;15619;0
172.26.34.12;133421002;master;120;true;15619;15490;1;15619;0
172.26.34.15;135261008;master;120;true;15621;15495;1;15621;0
172.26.34.174;133131001;master;120;true;1134;1134;0;1135;1
172.26.34.13;138441001;master;120;true;15620;15487;1;15620;0
172.26.34.13;138441002;master;120;true;15620;15487;1;15620;0
172.26.34.13;138447001;master;120;true;15620;15487;1;15620;0
172.26.34.17;133471001;master;120;true;916;916;0;17253;1
172.26.34.16;139341001;master;120;true;915;915;0;15855;1
172.26.34.17;133471002;master;120;true;916;916;0;17253;1
172.26.34.16;139341002;master;120;true;915;915;0;15855;1
172.26.34.183;134821001;master;120;true;12234;12234;0;12235;1
172.26.34.14;135361007;master;120;true;913;913;0;1038;1
